202	10.20	62.00	62.00	50.00	0	6.01	12.16	1201041060102300860600001	2113      	1
17	10.20	40.00	40.00	50.00	0	6.01	9.04	1201041060102300860600001	2114      	1
202	12.10	63.00	63.00	40.00	0	6.01	17.23	1201041060102300860600001	2115      	1
17	11.90	54.00	54.00	60.00	0	6.01	16.61	1201041060102300860600001	2116      	1
17	11.40	51.00	51.00	99.00	0	6.01	14.42	1201041060102300860600001	3118      	1
202	5.10	25.00	25.00	95.00	0	6.01	0.72	1201041060102300860600001	3128      	1
202	5.70	22.00	22.00	15.00	0	6.01	0.97	1201041060102300860600001	4119      	1
17	8.60	40.00	40.00	60.00	0	6.01	6.31	1201041060102300860600001	4120      	1
202	12.50	60.00	60.00	50.00	0	6.01	17.38	1201041060102300860600001	4121      	1
202	9.10	65.00	65.00	50.00	0	6.01	10.16	1201041060102300860600001	4122      	1
17	10.30	55.00	55.00	80.00	0	6.01	12.69	1201041060102300860600001	4123      	1
17	8.20	37.00	37.00	50.00	0	6.01	5.25	1201041060102300860600001	4124      	1
17	8.50	51.00	51.00	90.00	0	6.01	7.86	1201041060102300860600001	4125      	1
17	12.20	70.00	70.00	75.00	0	6.01	22.64	1201041060102300860600001	4126      	1
17	5.60	17.00	17.00	45.00	0	6.01	0.86	1201041060102300860600001	4137      	1
17	5.80	23.00	23.00	75.00	0	6.01	1.31	1201041060102300860600001	4138      	1
122	16.80	66.00	66.00	75.00	0	6.01	35.24	1201041060102300530640001	2105      	1
122	7.10	28.00	28.00	50.00	0	6.01	2.23	1201041060102300530640001	2115      	1
202	7.20	27.00	27.00	95.00	0	6.01	2.33	1201041060102300530640001	2116      	1
122	14.40	59.00	59.00	55.00	0	6.01	22.97	1201041060102300530640001	3108      	1
122	12.20	46.00	46.00	80.00	0	6.01	12.58	1201041060102300530640001	3110      	1
17	7.50	36.00	36.00	95.00	0	6.01	4.16	1201041060102300530640001	4116      	1
122	11.70	61.00	61.00	60.00	0	6.01	15.57	1201041060102300530640001	4117      	1
17	6.30	32.00	32.00	85.00	0	6.01	2.35	1201041060102300530640001	4131      	1
17	6.30	33.00	33.00	95.00	0	6.01	2.42	1201041060102300530640001	4132      	1
202	6.80	34.00	34.00	95.00	0	6.01	2.60	1201041060102300530640001	4133      	1
122	5.80	24.00	24.00	75.00	0	6.01	1.07	1201041060102300530640001	4134      	1
17	7.40	41.00	41.00	95.00	0	6.01	4.59	1201041060102300530640001	4135      	1
17	6.10	34.00	34.00	95.00	0	6.01	2.27	1201041060102300530640001	4136      	1
73	14.70	101.00	101.00	25.00	0	6.01	40.38	1201041060104900614830001	1003      	1
202	20.00	104.00	104.00	30.00	0	6.01	75.13	1201041060104900614830001	1004      	1
122	31.00	153.00	153.00	50.00	0	0.99	274.30	1201041060104900614830001	1005      	1
15	5.80	31.00	31.00	75.00	0	6.01	1.77	1201041060104900614830001	2002      	1
17	8.50	39.00	39.00	75.00	0	6.01	6.00	1201041060104900614830001	2003      	1
122	35.40	146.00	146.00	45.00	0	0.99	341.52	1201041060104900614830001	2005      	1
15	7.40	35.00	35.00	55.00	0	6.01	3.92	1201041060104900614830001	3001      	1
15	5.30	21.00	21.00	40.00	0	6.01	0.86	1201041060104900614830001	3002      	1
17	9.40	43.00	43.00	60.00	0	6.01	8.21	1201041060104900614830001	3004      	1
15	5.50	25.00	25.00	60.00	0	6.01	1.18	1201041060104900614830001	3007      	1
17	6.20	26.00	26.00	60.00	0	6.01	1.82	1201041060104900614830001	3008      	1
17	7.00	38.00	38.00	65.00	0	6.01	3.71	1201041060104900614830001	3009      	1
15	5.70	26.00	26.00	70.00	0	6.01	1.40	1201041060104900614830001	3011      	1
15	6.20	35.00	35.00	35.00	0	6.01	2.33	1201041060104900614830001	3012      	1
15	13.20	37.00	37.00	45.00	0	6.01	6.94	1201041060104900614830001	4004      	1
108	11.40	87.00	87.00	20.00	0	6.01	26.13	1201041060104900614830001	4008      	1
93	9.90	59.00	59.00	95.00	0	6.01	12.29	1201041060104900679250001	1002      	1
93	6.00	40.00	40.00	90.00	0	6.01	2.49	1201041060104900679250001	1004      	1
93	8.80	53.00	53.00	90.00	0	6.01	8.61	1201041060104900679250001	1005      	1
93	6.90	36.00	36.00	90.00	0	6.01	3.29	1201041060104900679250001	1006      	1
93	5.90	24.00	24.00	95.00	0	6.01	1.39	1201041060104900679250001	1007      	1
108	6.30	65.00	43.00	10.00	0	6.01	5.02	1201041060104900679250001	1008      	1
73	27.30	109.00	109.00	45.00	0	0.99	138.30	1201041060104900679250001	1009      	1
93	9.30	56.00	56.00	80.00	0	6.01	10.24	1201041060104900679250001	1010      	1
93	7.60	22.00	22.00	50.00	0	6.01	2.50	1201041060104900679250001	1011      	1
93	5.30	33.00	33.00	65.00	0	6.01	1.32	1201041060104900679250001	1012      	1
93	6.80	49.00	49.00	75.00	0	6.01	4.36	1201041060104900679250001	1013      	1
93	8.70	48.00	48.00	75.00	0	6.01	7.58	1201041060104900679250001	1014      	1
93	8.60	52.00	52.00	75.00	0	6.01	8.04	1201041060104900679250001	1016      	1
108	10.10	76.00	76.00	30.00	0	6.01	17.73	1201041060104900679250001	2003      	1
93	5.70	24.00	24.00	95.00	0	6.01	1.12	1201041060104900679250001	2005      	1
